stage,epoch,paired,loss,val_loss,rec_loss,cross_loss,end_effector_loss,triplet_loss,latent_consistency_loss,smoothing_loss,privacy_loss,privacy_loss_adv,privacy_loss_coop,privacy_acc_adv,privacy_acc_coop,utility_loss,utility_loss_adv,utility_loss_coop,utility_acc_adv,utility_acc_coop,discriminator_loss,discriminator_acc,priv_training_loss,priv_coop_training_loss,util_training_loss,util_coop_training_loss,discriminator_train_loss,priv_training_acc,priv_coop_training_acc,util_training_acc,util_coop_training_acc,discriminator_train_acc
6,205,True,5.408182570887158,4.891438720142372,0.8699773417303143,0.9964955440421011,0.014126980268279174,2.344119984203025,0.0009352971398577861,0.01187016405300872,-0.00015401005993028336,-3.6445061703998514,3.6429660692423367,0.09230293964620187,0.09230293964620187,-0.3263865658445487,-4.0751120076591345,4.042473355391519,0.04583441727367326,0.07927939646201873,1.4919084884869818,0.9253788371488033,3.6486882543216512,3.649201181006853,4.077298821817451,4.045791348607185,0.8309388245057613,0.09230293964620187,0.09230293964620187,0.04314353537981269,0.07584872528616025,0.8095245837669095
6,206,True,5.233779124241093,nan,0.8144609451169899,0.9342861828025,0.01313761614929811,2.3255790049029934,0.0008358328755723039,0.011379113629204487,-9.165566247906323e-05,-3.642064315347344,3.6411477641186036,0.09228668054110302,0.09228668054110302,-0.32831475836429336,-4.074730932402437,4.041899457062196,0.04602952653485952,0.07949076482830385,1.4586227415255528,0.9291509495317378,3.6465667306322462,3.647453343582947,4.076771960918415,4.044476849975744,0.7154850628882119,0.09228668054110302,0.09228668054110302,0.04311914672216441,0.0773608220603538,0.8449613033298647
6,207,True,5.313514074351363,nan,0.8479318944398124,0.9536566135786575,0.013458360145479038,2.2965606429946535,0.0006949004924199064,0.011971012648470258,-5.041355893217438e-05,-3.6405290636882324,3.640024932192466,0.09230293964620187,0.09230293964620187,-0.3032719019672501,-4.072045393714547,4.041718201136118,0.048826092611862645,0.08022242455775234,1.4727258833588472,0.9335409079084287,3.645024222960457,3.646485271612638,4.075135632434571,4.044505570855275,0.7851733542691904,0.09230293964620187,0.09230293964620187,0.045379162330905304,0.07740146982310094,0.8221904266389178
6,208,True,5.204478766245847,nan,0.7999318706629551,0.9090290220297338,0.012845339329136026,2.296538236610103,0.0006965687417286631,0.011365381454221292,-2.5909320372820645e-05,-3.639643267463819,3.639384179408047,0.09228668054110302,0.09228668054110302,-0.3174545772365923,-4.074046309110898,4.042300854959795,0.046793704474505725,0.07949076482830385,1.4807472042933214,0.9321507544224766,3.6440978201569427,3.6452626457571613,4.076322463995212,4.045213844227865,0.7191831354792235,0.09228668054110302,0.09228668054110302,0.04446052289281998,0.0765966441207076,0.842115959937565
6,209,True,5.3534995641222105,nan,0.8593864930904123,0.9616550027269727,0.01372487935102879,2.2900519559584347,0.0006672140299541242,0.012028518663942193,-1.0009517778839207e-05,-3.639058625164687,3.638958530297016,0.09230293964620187,0.09230293964620187,-0.34140907787755675,-4.075586748917071,4.041445842270549,0.04407843392299688,0.08017364724245578,1.5334456445771376,0.9305736212278877,3.642813437935217,3.6446545558218904,4.077753732653488,4.044084317974444,0.7828158154137796,0.09230293964620187,0.09230293964620187,0.04244439386056192,0.0778323361082206,0.8235968392299687
6,210,True,5.299401778708387,5.0208754154465955,0.8686044815923868,0.9633461453415972,0.013447862834660927,2.2747518770652557,0.0005897739383054783,0.011677169112118425,-1.152862991428276e-06,-3.6387298484250485,3.638718326927844,0.09230293964620187,0.09230293964620187,-0.3257549893223408,-4.074601753197153,4.042026249352652,0.04656607700312175,0.07983220603537981,1.4624853409539897,0.9291915972944849,3.642556976949511,3.6442956686267993,4.077142563620417,4.043957704063757,0.7887727355547676,0.09230293964620187,0.09230293964620187,0.04393210197710718,0.07707628772112383,0.822214815296566
6,211,True,5.2349567716005065,nan,0.8153303258749002,0.9086079200522337,0.012981339004065194,2.2653541006729334,0.0005480616354542464,0.011554526944298774,2.79673552537932e-06,-3.638564225414169,3.6385921920871636,0.09228668054110302,0.09228668054110302,-0.33058407056095945,-4.075550586698455,4.042492180287404,0.04497268470343392,0.07895421436004163,1.5255369726998749,0.9401746227887617,3.642180805027671,3.644195821853384,4.077766859320523,4.044865322162656,0.7162531613993471,0.09228668054110302,0.09228668054110302,0.04267202133194589,0.0769787330905307,0.8458149063475546
6,212,True,5.145126888580799,nan,0.817869529081557,0.9056410569306095,0.013038452844543462,2.257311158076037,0.0005242248845546391,0.01159602310314666,3.99993063880055e-06,-3.638439263066938,3.6384792575975116,0.09230293964620187,0.09230293964620187,-0.34477356544518445,-4.075912185811847,4.041434827381813,0.04448491155046826,0.0800598335067638,1.4532133585208413,0.9212246357960457,3.6412980883972454,3.643605224051659,4.077955800958528,4.043713211641103,0.8491481330466693,0.09230293964620187,0.09230293964620187,0.042436264308012485,0.07754780176899063,0.799460197710718
6,213,True,5.16176520078661,nan,0.8370401127405395,0.9185863485197371,0.01290828152874661,2.243038241498552,0.0004545520182721255,0.011747626534447027,5.155894808416932e-06,-3.6383672812478722,3.638418836970731,0.09230293964620187,0.09230293964620187,-0.37345459905300876,-4.077688840375854,4.040343379130845,0.04290777835587929,0.08116545265348596,1.4735408474329732,0.9299639047866806,3.6409129922769568,3.644048420869349,4.079140477324375,4.043290898405426,0.7788620822511528,0.09230293964620187,0.09230293964620187,0.04118431321540062,0.07824694328824142,0.8247187174817898
6,214,True,5.078702525219238,nan,0.8105982007394844,0.8916073012922606,0.013811635522173793,2.233938463272587,0.00042508020494923064,0.011644239966737245,4.110456629424636e-06,-3.638330192397214,3.6383712961572017,0.09231919875130074,0.09231919875130074,-0.3661802095379467,-4.077292716714023,4.040674694370901,0.043297996878251824,0.0812955254942768,1.447587883063087,0.9213384495317378,3.640790765665076,3.6431655846574924,4.078986415257687,4.043010795773874,0.8035914392426656,0.09231919875130074,0.09231919875130074,0.04157453173777315,0.07830385015608742,0.8156217481789803
6,215,True,5.157100931538752,4.765614323487687,0.8586075124209679,0.9366118913510587,0.013378084676958519,2.2274832182198483,0.00040124756232331414,0.011864324112914108,0.0017509862361911929,-3.620860520560337,3.6383703856512857,0.10844823100936525,0.09230293964620187,-0.37333886010589756,-4.077714368530416,4.040380474680048,0.042550078043704476,0.08088904786680541,1.437345832493253,0.9116886706555671,3.6223672116088075,3.6428565299225646,4.079348617984403,4.043009664464071,0.8271512254591911,0.1072044094693028,0.09230293964620187,0.041542013527575444,0.07827946149843913,0.8093376040582726
6,216,True,5.0956508274753185,nan,0.8202415491366114,0.8914589447732026,0.012948818951573815,2.216974630564234,0.0003649375745958797,0.01177646417236663,0.002626921985449578,-3.6120776949018145,3.6383469149423813,0.11672411550468262,0.09230293964620187,-0.3780510591790778,-4.07846990485097,4.040664803597235,0.042127341311134235,0.0810028616024974,1.4725437509157655,0.9273461888657648,3.614014684595749,3.6426441284918014,4.079706708796935,4.043341510873928,0.8634713517887659,0.11442345213319459,0.09230293964620187,0.04065589229968782,0.07835262747138398,0.7990130723204995
6,217,True,4.982281064887945,nan,0.8007689650547491,0.8691729021246054,0.012702734341397183,2.2064731036711187,0.00033097100858072657,0.011555260535267557,0.0031930702223862124,-3.6064278436873134,3.6383585453529634,0.12301638917793965,0.09228668054110302,-0.39139939148393804,-4.078021735232032,4.038881795835545,0.04250130072840791,0.08292143600416232,1.4248808402796813,0.9187857700312175,3.609031077602279,3.6427632536774,4.079378804108603,4.041553025687274,0.8397583241393242,0.12017917533818939,0.09228668054110302,0.040972944849115504,0.08045005202913631,0.8056711758584808
6,218,True,4.950851217144858,nan,0.7920079568050158,0.8540361410745348,0.012333168793551074,2.1934879900389483,0.0002854846606245962,0.011514765471142488,0.003710877541820911,-3.601244813073562,3.6383535904145017,0.12877211238293446,0.09228668054110302,-0.3874767355070402,-4.078031377167161,4.03928369612401,0.042094823100936526,0.08235236732570239,1.4219772486979458,0.9232732830385015,3.6049180849533795,3.6422808733492564,4.0793138341774675,4.041506286218189,0.8233092950422484,0.1243821540062435,0.09228668054110302,0.040281932882414155,0.0800598335067638,0.8106383324661811
6,219,True,4.927822258668437,nan,0.780775039860907,0.8389656737865444,0.01251678237677954,2.1817078081799846,0.0002528795817619554,0.011374156319310463,0.004092905573492616,-3.5974051448730724,3.6383341966384903,0.13267429760665972,0.09230293964620187,-0.3936277780522913,-4.0785929863956545,4.039230203529303,0.0414119406867846,0.08257999479708637,1.4410346370581906,0.9253056711758585,3.601161189927767,3.6421737469942093,4.080045730092647,4.041989070195685,0.8097636357926677,0.1284306711758585,0.09230293964620187,0.04046078303850156,0.07914932362122788,0.8149795135275755
6,220,True,4.936369125354302,4.647924471098937,0.7930832672069522,0.8485995505032257,0.013101657608312696,2.1756596743874446,0.00023463208623386486,0.011406682892513542,0.004560788761936787,-3.592735966088,3.6383438484973887,0.13761706555671177,0.09228668054110302,-0.3996086596946438,-4.077969499482821,4.038008639269143,0.041704604578563995,0.0837343912591051,1.435062801800707,0.9195580775234131,3.5975041615231103,3.6420015415465548,4.0791783918327145,4.041024284233784,0.816538975433554,0.13243854058272633,0.09228668054110302,0.040972944849115504,0.08048257023933403,0.8111911420395421
6,221,True,4.933462882017122,nan,0.7749103116071187,0.8279527743946873,0.012862020177993455,2.1628966271939314,0.00019766073216055205,0.011652199722027927,0.004797251303907984,-3.590339577532956,3.6383120906960826,0.13994211758584807,0.09231919875130074,-0.3872761046601136,-4.077593919513873,4.038866302101223,0.04264763267429761,0.08290517689906347,1.470633970587112,0.9211839880332986,3.593734726077188,3.6420680367611697,4.079089551512831,4.041957139968872,0.778176627812847,0.13634885535900104,0.09231919875130074,0.041428199791883454,0.08001105619146723,0.8254097294484911
6,222,True,4.985219209424911,nan,0.8401901568756143,0.8893466070837086,0.013737846660145736,2.157647584156985,0.00018612404245375408,0.011874613232918387,0.005071736647360779,-3.587620334248141,3.63833770196222,0.1420070239334027,0.09228668054110302,-0.3925167405270389,-4.077718797509058,4.038467123406734,0.0420297866805411,0.08340920915712799,1.394478734152374,0.9073312304890739,3.591702660958551,3.6420527638307347,4.079260228699874,4.041066044451171,0.8983153945821629,0.13813735691987514,0.09228668054110302,0.040664021852237255,0.080710197710718,0.7868919094693028
6,223,True,4.957581478648826,nan,0.8071268898639421,0.854441373268846,0.013298713964575845,2.1532891523577544,0.00017182960336971942,0.011791510639264481,0.005114365845887644,-3.5871793472059808,3.6383230083318705,0.1427712018730489,0.09230293964620187,-0.4002490247077426,-4.077591589164536,4.037566687388425,0.04237122788761707,0.08414086888657649,1.4493375381495528,0.9268909339229969,3.5913266150685925,3.6419647933293082,4.07892372556085,4.040441936558417,0.8133568644647667,0.1380641909469303,0.09230293964620187,0.04102172216441207,0.08041753381893861,0.8139958376690947
6,224,True,4.9620388387765395,nan,0.8125410983639378,0.859252512827128,0.012948677437060147,2.1497006361740065,0.0001645432529548468,0.011634590285447399,0.005273720600354435,-3.5855915164352083,3.638328719461622,0.14413696670135276,0.09228668054110302,-0.3856351497146019,-4.076688921042213,4.038125402845528,0.043574401664932365,0.08352302289281997,1.4321942892580697,0.9249235822060354,3.5894357274896023,3.6417821058993782,4.078732641132763,4.041411573259193,0.7797419745455672,0.1403323361082206,0.09228668054110302,0.04160704994797086,0.08071832726326743,0.8260275754422477
6,225,True,4.881920394738681,4.6930151755765355,0.7898869665182592,0.8350448102286158,0.013102313303015544,2.1436479205767642,0.00015070145433605334,0.011705095301170006,0.005350978329824235,-3.5847968705362883,3.638306654206672,0.14483610822060353,0.09230293964620187,-0.4002238540570024,-4.077684741858762,4.037662361216471,0.042566337148803327,0.08402705515088449,1.4201423182819934,0.9241919224765869,3.588771193382271,3.64132534725733,4.079256989333185,4.040851052668291,0.8372203127774687,0.14107212539021852,0.09230293964620187,0.040753446930280955,0.08086465920915713,0.8061426899063475
6,226,True,4.899168064393312,nan,0.7822959338092903,0.8243960279207696,0.012870146890057485,2.1372957346218557,0.0001352647512108882,0.011562715493855876,0.0054219041046813425,-3.5841143034499345,3.6383333439385357,0.14582791363163372,0.09227042143600417,-0.40774632194908056,-4.078161264433449,4.037386634967578,0.041525754422476586,0.08417338709677419,1.4682543388142422,0.9292810223725286,3.5875589745846055,3.641444409923176,4.079495648563714,4.039846944015058,0.7788941067847948,0.14245414932362122,0.09227042143600417,0.04076157648283039,0.08187272372528616,0.8254747658688866
6,227,True,4.934415526246181,nan,0.8055275847338736,0.8455033655221207,0.013112135404967059,2.1331356653437776,0.000129120438093776,0.011806373988374154,0.005552288675903654,-3.5827580498110865,3.638280937252382,0.14704734651404786,0.09231919875130074,-0.4192961535022112,-4.078767157494092,4.036837537628555,0.04087539021852237,0.08472619667013527,1.4695957631151833,0.9224847164412071,3.5864357983036417,3.641071104234265,4.079759555354203,4.0403166655819325,0.7898401887806348,0.14293379292403746,0.09231919875130074,0.040151860041623307,0.08166135535900104,0.8225887747138397
6,228,True,4.900015842902176,nan,0.8003366164684792,0.8400835367568946,0.013208174674881237,2.1319625491778385,0.00012852219154332154,0.011602845919995912,0.005539967322820928,-3.5829043688560747,3.6383040464879572,0.14657583246618106,0.09228668054110302,-0.42385214846290487,-4.078504644249034,4.036119438234899,0.04150949531737773,0.08576677939646202,1.4523819474102182,0.9152738033298647,3.5864800486430664,3.641234161206264,4.079800516708088,4.039143224908708,0.8133414906840171,0.14275494276795006,0.09228668054110302,0.040517689906347555,0.08326287721123829,0.8130609391259105
6,229,True,5.150234721081562,nan,0.8864986968462226,0.923186447568292,0.014007840333671214,2.12805422238083,0.00011733417338748587,0.011670309513357626,0.005670611493669365,-3.5815853142217344,3.638291429902711,0.14849440686784598,0.09230293964620187,-0.4187030573913384,-4.078266731534118,4.036396436711132,0.04162330905306972,0.08527900624349635,1.5197047939161605,0.9304435483870968,3.585666031544712,3.641074434155356,4.079749506296402,4.0389168460957094,0.6916293147079158,0.14381178459937566,0.09230293964620187,0.040517689906347555,0.08301899063475546,0.8523591961498439
6,230,True,4.9731429575881405,4.537401766016863,0.844921420999918,0.8792143285460576,0.01358947255643827,2.120481105550395,9.944027385569753e-05,0.012222533295479576,0.005707617294775956,-3.581193259305686,3.638269422949911,0.14870577523413112,0.09231919875130074,-0.40606960173576107,-4.078176106424163,4.037569147739152,0.0417371227887617,0.0839132414151925,1.4240080656543854,0.9066402185223725,3.5850074112601384,3.641281713928318,4.079545282300379,4.040608602805639,1.014623151206325,0.14442963059313216,0.09231919875130074,0.04068841050988554,0.0804419224765869,0.751235691987513
6,231,True,4.72559605701657,nan,0.7712005807879564,0.8058131072945451,0.012558045341564452,2.1191351024218825,9.996424082870878e-05,0.011463373814177438,0.005822539732681973,-3.5800529900748326,3.638278382625838,0.14981139438085328,0.09230293964620187,-0.42023269542174085,-4.078665041154431,4.036641756280032,0.04134690426638918,0.08518145161290322,1.3499408412054104,0.9118431321540063,3.5839368443583353,3.6410932736888015,4.0796008462340225,4.039749829503673,0.8469230593429272,0.14562467481789804,0.09230293964620187,0.040403876170655564,0.08188085327783559,0.80284209157128
6,232,True,4.813520425812387,nan,0.8011094878789166,0.8328187063755031,0.012407580763683049,2.114548424404196,9.235107362117477e-05,0.011431229812491386,0.0057309388059979295,-3.5809442922550483,3.638253678392297,0.1488195889698231,0.09231919875130074,-0.4224718711130577,-4.079055789109944,4.036808597681798,0.04121683142559834,0.08498634235171697,1.3825873069534937,0.9182167013527576,3.5847551162731635,3.640832826820794,4.080107771023007,4.039885611489462,0.8294507576449233,0.14510438345473464,0.09231919875130074,0.04084287200832466,0.08188085327783559,0.8086628511966701
6,233,True,4.745630155616943,nan,0.7694914960588303,0.7971316512119757,0.011873734103172676,2.104878352162245,7.425300144775418e-05,0.011383657980396273,0.0058319183777820055,-3.579944305935958,3.6382634773710887,0.15041298126951091,0.09230293964620187,-0.42189343042601907,-4.0791626060914545,4.036973263048853,0.04121683142559834,0.08527900624349635,1.3913499198768686,0.9177939646201873,3.583482636621418,3.640637377918573,4.080252777649386,4.040106499232313,0.8184395165770905,0.14602302289282,0.09230293964620187,0.04059898543184183,0.08205970343392299,0.812556906867846
6,234,True,4.827074042964304,nan,0.7737453953284503,0.80278923279537,0.01234991460821507,2.1078962865406714,8.053572495135069e-05,0.011404519573117642,0.005784358523018527,-3.5804093727584188,3.6382529561899206,0.14888462539021852,0.09230293964620187,-0.42888507981950363,-4.078809777109978,4.035921268234888,0.041249349635796045,0.0857342611862643,1.4671399301842523,0.9234196149843913,3.5839979598971237,3.6407533021920924,4.080047863951335,4.038360954943606,0.7619365663979973,0.1459986342351717,0.09230293964620187,0.040241285119667014,0.08346611602497399,0.8305313475546305
6,235,True,5.016251236045274,4.7088586805276496,0.850871756409259,0.8792804877790278,0.013205274371633793,2.1052847590828536,7.692285293762153e-05,0.011645166047351604,0.005951963558901609,-3.578708509004575,3.6382281405620596,0.15116090010405828,0.09231919875130074,-0.43700637579212326,-4.079549411084972,4.03584877434928,0.04072905827263267,0.0861407388137357,1.5034393245794275,0.9133308402705516,3.582303087619539,3.6405135337321495,4.080279559176124,4.038545089011138,0.7939477056171842,0.14787656087408949,0.09231919875130074,0.04036322840790843,0.0829133064516129,0.8211173257023934
6,236,True,4.867883715247513,nan,0.8094683973027565,0.8372721535606266,0.013275129236009564,2.1000819995177524,6.950575614999907e-05,0.011701534135881559,0.005903015988922516,-3.5792237228707147,3.63825388381434,0.15112838189386057,0.09228668054110302,-0.4375206692285766,-4.078875165824216,4.03512308972187,0.04113553590010406,0.08700247138397503,1.4476805724412916,0.9219562955254943,3.582814275412108,3.64046526525817,4.079973098266633,4.038502860391797,0.8309829089941765,0.14657583246618106,0.09228668054110302,0.04071279916753382,0.08403518470343392,0.8085978147762747
6,237,True,4.906656842822215,nan,0.8030894460712834,0.8291386867661134,0.012914730390993168,2.097925329307612,6.541110650442068e-05,0.011946820997042846,0.005950553050026313,-3.578719318967456,3.638224850087955,0.15109586368366285,0.09230293964620187,-0.42637187707684665,-4.079103660136926,4.036466463547468,0.041086758584807495,0.08537656087408949,1.490650767218186,0.929175338189386,3.5822011198883374,3.6403355323065085,4.080157367545533,4.039203688455794,0.7782913011331092,0.14751073100936524,0.09230293964620187,0.0402656737773153,0.08278323361082206,0.8260763527575442
6,238,True,4.780008784441993,nan,0.7694806812581113,0.794434800418433,0.011854540012024815,2.096526983749358,6.243843891070119e-05,0.011546597963356017,0.006030230132647781,-3.5779018399618665,3.6382041491033137,0.152201482830385,0.09231919875130074,-0.4289365325832466,-4.079005641818171,4.0361119887087025,0.04134690426638918,0.08565296566077003,1.440864532596735,0.9248666753381893,3.581450414211023,3.6403627931513474,4.079986640243451,4.03867305305076,0.804950874070099,0.14875455254942768,0.09231919875130074,0.04058272632674298,0.08326287721123829,0.8173126951092612
6,239,True,4.8909644802700845,nan,0.8075467805832656,0.8321919306011776,0.012354865019925861,2.0946389926707956,5.891243321481902e-05,0.01154597222894182,0.006034448634325279,-3.5778819318864645,3.638226412337479,0.1521689646201873,0.09228668054110302,-0.4362289158784388,-4.079064871840621,4.035441982882576,0.0414119406867846,0.08609196149843913,1.4806253005761139,0.9182817377731529,3.5811361470157967,3.6400866612683473,4.080087911822173,4.038165958317212,0.8522043269084966,0.14874642299687826,0.09228668054110302,0.040737187825182104,0.08314093392299687,0.8003138007284079
6,240,True,4.75523214211201,4.6037625945626335,0.8008396498370494,0.8248469398495558,0.012352907377935783,2.091471335394201,5.547031071309013e-05,0.011541492189401828,0.005963822557328271,-3.578563940264556,3.6382021596354823,0.15138852757544224,0.09230293964620187,-0.4425269691554614,-4.079348987148654,4.035096286362838,0.04102172216441207,0.0866122528616025,1.368627867887221,0.9109326222684704,3.581779029689396,3.6400835613306306,4.08019894814268,4.037656471458856,0.9128003647312537,0.14806354058272633,0.09230293964620187,0.04058272632674298,0.08352302289281997,0.7809004292403746
6,241,True,4.694518080114946,nan,0.7657298494700214,0.7889092689870424,0.011831150662529977,2.0889457150378905,5.239144608881867e-05,0.01131726433808889,0.006073456401011202,-3.5774407632393097,3.638175331467024,0.1523803329864724,0.09231919875130074,-0.4367746875139727,-4.079732520275136,4.036055050084792,0.040972944849115504,0.08557167013527575,1.3796161096872575,0.9172005072840791,3.5808654543512444,3.6398591171566332,4.0806636008958295,4.038410176099525,0.8349112596645811,0.1486976456815817,0.09231919875130074,0.040680280957336105,0.08250682882414152,0.8068418314255983
6,242,True,4.7420779626649825,nan,0.7730945734526191,0.7955629633939229,0.011949982037661165,2.086082671609059,4.986789503084393e-05,0.011224994682546988,0.006172958695553592,-3.576452267157548,3.638181852376424,0.1536973204994797,0.09230293964620187,-0.4509470063367322,-4.080091736195115,4.034997030053749,0.04076157648283039,0.08685613943808533,1.4289002537603308,0.9139568158168574,3.580178280898857,3.6398922176440474,4.080710454240178,4.037858470049411,0.8089460914762657,0.14964880332986472,0.09230293964620187,0.04017624869927159,0.0836205775234131,0.8144917403746098
6,243,True,4.869446894380726,nan,0.8086523826735077,0.8309996368733703,0.013028003664010832,2.083908701290325,4.5920072177042955e-05,0.01175854586231504,0.006121251418116686,-3.5769758867051427,3.638188407026642,0.1527542924037461,0.09228668054110302,-0.45193608866521895,-4.080175655069262,4.034982042679801,0.04061524453694069,0.0869049167533819,1.4821854563086885,0.9261023673257024,3.5811822146456396,3.6398921585976147,4.080805968047429,4.037967320411436,0.7897267052273844,0.14851879552549427,0.09228668054110302,0.04063963319458897,0.08318158168574402,0.8234017299687825
6,244,True,4.713630372354069,nan,0.7758036636661169,0.7961981877079863,0.011880152783202516,2.0791690813515116,4.013970871741857e-05,0.0115026693159286,0.006285948107071399,-3.57532112605862,3.638180604214227,0.15488423517169614,0.09228668054110302,-0.4603453406930342,-4.079376106579768,4.033341576976161,0.04107049947970864,0.08864464099895941,1.4105039775433574,0.9220132023933403,3.580355563099253,3.639849046514632,4.080328335995232,4.036709640822475,0.8348739216962788,0.15006341050988553,0.09228668054110302,0.04067215140478668,0.08497821279916754,0.807557232049948
6,245,True,4.63937324787898,4.513698872572147,0.7568259873077599,0.7764523744459083,0.011577202812511702,2.076285799633824,3.640521030657007e-05,0.011514343552942641,0.006209971288240415,-3.576056718826294,3.638156430406203,0.15364854318418314,0.09230293964620187,-0.46099724109661566,-4.080029370757469,4.033929645456955,0.04092416753381894,0.08763657648283038,1.3800932335183722,0.9227611212278877,3.5801644129261887,3.639640068040306,4.080750717456829,4.036895961344676,0.8669602569506643,0.14994146722164411,0.09230293964620187,0.04050956035379813,0.08471806711758585,0.7965498178980229
6,246,True,4.627025461097662,nan,0.7705261046754954,0.7910543128801558,0.011928245237215376,2.0773764921896913,3.8475569959401744e-05,0.011432518865661183,0.0061780182677674865,-3.5763816709448966,3.638161854738996,0.15327458376690947,0.09228668054110302,-0.4834135930818524,-4.0803519724310995,4.032010606374751,0.04053394901144641,0.08970148283038501,1.360116356245313,0.9152900624349636,3.5800447530974706,3.6395994101056943,4.080877283237231,4.035795358415697,0.8386319460779521,0.14979513527575442,0.09228668054110302,0.04039574661810614,0.08605944328824142,0.8049964229968782
6,247,True,4.59128889977994,nan,0.7491989765901595,0.7692611714307525,0.011435479167015384,2.0765808799636476,3.797548510964694e-05,0.011309001280787583,0.006237132833353811,-3.5757692046269667,3.6381405320301514,0.1539899843912591,0.09230293964620187,-0.5014329765391276,-4.079729800417818,4.029586499240967,0.040664021852237255,0.09230293964620187,1.388837553956134,0.9207856399583767,3.579607910469841,3.6395845698516402,4.08061490098594,4.033568077603438,0.7873819562200453,0.15020974245577523,0.09230293964620187,0.04036322840790843,0.08774226066597295,0.8226212929240374
6,248,True,4.745652922234352,nan,0.7703810034631815,0.7886032279770778,0.011966542523009285,2.074318529043684,3.4978017705892074e-05,0.011399650431173185,0.006242971762658158,-3.5756864967008783,3.6381162168084025,0.15441272112382934,0.09231919875130074,-0.49976577520618576,-4.079721335441835,4.02974476079911,0.04056646722164412,0.09188020291363164,1.4987196009315387,0.9302159209157128,3.5790645116077626,3.639450454811152,4.080430561496366,4.033168492530561,0.7627348336047114,0.1501121878251821,0.09231919875130074,0.04029006243496358,0.08854708636836628,0.83110854578564
6,249,True,4.6112685610426825,nan,0.7722550234859121,0.7898411162189837,0.012021000874999225,2.069567459058811,3.084759668539568e-05,0.011596354086079967,0.006212274533280721,-3.5760141299740953,3.6381368741284548,0.15400624349635797,0.09228668054110302,-0.5601273218129106,-4.080044784357347,4.024032048206547,0.04090790842872008,0.09797736732570239,1.4250034542907413,0.9127942898022893,3.5791605871004073,3.6393657700700395,4.080762253095407,4.028604043013844,0.8430853671511552,0.15020974245577523,0.09228668054110302,0.040664021852237255,0.09332726326742977,0.8027038891779397
6,250,True,4.5492098902068205,4.470764504209562,0.7465522798489581,0.7639250069949679,0.01179830898684871,2.068546231157698,2.97400505706822e-05,0.011287163412944645,0.00631803503641849,-3.574934117875908,3.6381144719615066,0.1553394901144641,0.09230293964620187,-0.5565817055915571,-4.079815452478431,4.024157277503197,0.04058272632674298,0.09750585327783559,1.4154730618434195,0.9185500130072841,3.579453433341464,3.6392202826369937,4.080648747244685,4.028242450598996,0.8033983528179879,0.15019348335067637,0.09230293964620187,0.040298191987513006,0.09381503642039542,0.8156217481789803
6,251,True,4.592553223333051,nan,0.7393927229926937,0.7554071396744338,0.012001619521144712,2.065962057828159,2.6832477460469e-05,0.011234970335944573,0.0062153714628547085,-3.575970009139872,3.6381237206672408,0.1538761706555671,0.09228668054110302,-0.5616870526840734,-4.0799151603190635,4.023746454256754,0.04077783558792924,0.09820499479708637,1.4817618291658368,0.9241187565036421,3.5804423196754893,3.639250417901872,4.0806994899626705,4.02809009765363,0.7637443578454136,0.14882771852237253,0.09228668054110302,0.04050956035379813,0.09387194328824142,0.8283119797086368
6,252,True,4.679238184433698,nan,0.7850405948467235,0.8004371228004717,0.012648408219768714,2.0629345028507102,2.519156201273173e-05,0.011378665133907569,0.0062790927666159,-3.5753111700361653,3.6381020950353107,0.15441272112382934,0.09230293964620187,-0.5873728423659437,-4.08033541883812,4.021598125719751,0.0406477627471384,0.10020486472424557,1.5002362233170858,0.9245089750260146,3.578933255357375,3.639178483468809,4.080829463813854,4.025523122465946,0.7779414797052508,0.15060809053069718,0.09230293964620187,0.04050956035379813,0.0965384365244537,0.8248487903225806
6,253,True,4.6148937795462395,nan,0.7852094485409922,0.8012941760029431,0.01253112781653326,2.062683596695375,2.4613703844447243e-05,0.011713955061012079,0.006333979775084417,-3.574753227640761,3.6380930294231373,0.1550468262226847,0.09230293964620187,-0.5798277204912485,-4.080080628271033,4.02209786867624,0.040664021852237255,0.09973335067637877,1.4272364746395432,0.9136316337148803,3.5784704313069797,3.6393367661149645,4.080983615442568,4.026943518641588,0.8334873040496497,0.1513153616024974,0.09230293964620187,0.04052581945889698,0.09512389438085328,0.8082726326742976
6,254,True,4.525974259292174,nan,0.7581528425836911,0.7733970523872932,0.012034155441008113,2.06120552480779,2.3013517996036443e-05,0.011324406204150135,0.006302448762939326,-3.5750621226029886,3.6380866040300255,0.154786680541103,0.09230293964620187,-0.582575703758851,-4.08009280002328,4.021835228655018,0.040680280957336105,0.09984716441207075,1.401159090380515,0.9169728798126952,3.5782599486371853,3.639164174632649,4.080808730576959,4.025555907129373,0.8273489953451921,0.1517218392299688,0.09230293964620187,0.04045265348595213,0.09560353798126951,0.8095814906347555
6,255,True,4.588822473224319,4.406154115254341,0.7556589449233493,0.7701411986574298,0.01233194596894884,2.0596349819889923,2.177563342688411e-05,0.011504586598991914,0.006396356749112847,-3.574112530181361,3.638076095005476,0.1555183402705515,0.09230293964620187,-0.588013723415093,-4.080251822734598,4.021450454561073,0.0406477627471384,0.10010731009365245,1.4754093935040604,0.9209157127991675,3.5779371839656293,3.6391241034409507,4.0807762257638505,4.025628539947764,0.7708408305969993,0.1521364464099896,0.09230293964620187,0.04037948751300728,0.09566044484911551,0.8292875260145681
